index,timestamp,power.draw [W],utilization.gpu [%],utilization.memory [%],memory.total [MiB],memory.used [MiB],memory.free [MiB]
1,2023/10/18 17:41:19.435,67.75,19,0,81920,34451,46599
2,2023/10/18 17:41:19.439,70.23,24,0,81920,34451,46599
3,2023/10/18 17:41:19.445,66.74,20,0,81920,34307,46743
4,2023/10/18 17:41:19.451,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:19.457,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:19.463,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:19.470,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:19.578,70.65,25,0,81920,34307,46743
1,2023/10/18 17:41:19.583,67.75,19,0,81920,34451,46599
2,2023/10/18 17:41:19.589,70.23,25,0,81920,34451,46599
3,2023/10/18 17:41:19.595,67.68,23,0,81920,34307,46743
4,2023/10/18 17:41:19.602,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:19.610,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:19.617,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:19.625,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:19.733,70.65,32,0,81920,34307,46743
1,2023/10/18 17:41:19.738,68.08,22,0,81920,34451,46599
2,2023/10/18 17:41:19.744,69.90,12,0,81920,34451,46599
3,2023/10/18 17:41:19.749,67.68,24,0,81920,34307,46743
4,2023/10/18 17:41:19.755,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:19.762,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:19.772,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:19.779,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:19.887,71.26,14,0,81920,34307,46743
1,2023/10/18 17:41:19.892,68.96,26,0,81920,34451,46599
2,2023/10/18 17:41:19.898,69.90,24,0,81920,34451,46599
3,2023/10/18 17:41:19.904,66.95,28,0,81920,34307,46743
4,2023/10/18 17:41:19.909,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:19.916,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:19.921,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:19.927,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:20.034,70.65,14,0,81920,34307,46743
1,2023/10/18 17:41:20.041,67.75,29,0,81920,34451,46599
2,2023/10/18 17:41:20.048,69.57,24,0,81920,34451,46599
3,2023/10/18 17:41:20.054,67.68,28,0,81920,34307,46743
4,2023/10/18 17:41:20.062,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.068,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:20.074,64.60,0,0,81920,7,81042
7,2023/10/18 17:41:20.082,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:20.189,70.98,31,0,81920,34307,46743
1,2023/10/18 17:41:20.193,67.75,29,0,81920,34451,46599
2,2023/10/18 17:41:20.198,70.23,26,0,81920,34451,46599
3,2023/10/18 17:41:20.203,67.96,13,0,81920,34307,46743
4,2023/10/18 17:41:20.209,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.216,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:20.223,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.229,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:20.334,70.37,25,0,81920,34307,46743
1,2023/10/18 17:41:20.340,68.36,9,0,81920,34451,46599
2,2023/10/18 17:41:20.344,69.29,26,0,81920,34451,46599
3,2023/10/18 17:41:20.349,68.57,24,0,81920,34307,46743
4,2023/10/18 17:41:20.355,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.364,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:20.372,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.380,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:20.488,70.65,14,0,81920,34307,46743
1,2023/10/18 17:41:20.493,68.36,25,0,81920,34451,46599
2,2023/10/18 17:41:20.500,70.23,14,0,81920,34451,46599
3,2023/10/18 17:41:20.506,68.29,25,0,81920,34307,46743
4,2023/10/18 17:41:20.511,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.518,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:20.524,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.531,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:20.638,70.37,14,0,81920,34307,46743
1,2023/10/18 17:41:20.643,68.36,26,0,81920,34451,46599
2,2023/10/18 17:41:20.649,69.29,14,0,81920,34451,46599
3,2023/10/18 17:41:20.656,67.02,25,0,81920,34307,46743
4,2023/10/18 17:41:20.665,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.670,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:20.678,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.687,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:20.794,70.98,23,0,81920,34307,46743
1,2023/10/18 17:41:20.799,67.47,26,0,81920,34451,46599
2,2023/10/18 17:41:20.803,69.57,23,0,81920,34451,46599
3,2023/10/18 17:41:20.808,67.35,14,0,81920,34307,46743
4,2023/10/18 17:41:20.814,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.821,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:20.829,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.836,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:20.942,70.37,26,0,81920,34307,46743
1,2023/10/18 17:41:20.949,68.36,20,0,81920,34451,46599
2,2023/10/18 17:41:20.955,69.90,22,0,81920,34451,46599
3,2023/10/18 17:41:20.959,67.68,23,0,81920,34307,46743
4,2023/10/18 17:41:20.967,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:20.976,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:20.984,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:20.992,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:21.099,70.98,31,0,81920,34307,46743
1,2023/10/18 17:41:21.105,68.69,28,0,81920,34451,46599
2,2023/10/18 17:41:21.112,69.57,14,0,81920,34451,46599
3,2023/10/18 17:41:21.117,67.68,22,0,81920,34307,46743
4,2023/10/18 17:41:21.123,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:21.129,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:21.136,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:21.142,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:21.250,70.65,31,0,81920,34307,46743
1,2023/10/18 17:41:21.256,68.69,25,0,81920,34451,46599
2,2023/10/18 17:41:21.262,70.23,27,0,81920,34451,46599
3,2023/10/18 17:41:21.270,67.02,22,0,81920,34307,46743
4,2023/10/18 17:41:21.277,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:21.284,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:21.289,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:21.297,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:21.404,70.98,17,0,81920,34307,46743
1,2023/10/18 17:41:21.409,68.96,25,0,81920,34451,46599
2,2023/10/18 17:41:21.415,70.83,27,0,81920,34451,46599
3,2023/10/18 17:41:21.419,66.74,27,0,81920,34307,46743
4,2023/10/18 17:41:21.426,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:21.433,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:21.440,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:21.446,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:21.553,70.98,25,0,81920,34307,46743
1,2023/10/18 17:41:21.557,68.36,28,0,81920,34451,46599
2,2023/10/18 17:41:21.561,70.83,22,0,81920,34451,46599
3,2023/10/18 17:41:21.568,67.02,13,0,81920,34307,46743
4,2023/10/18 17:41:21.574,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:21.582,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:21.590,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:21.598,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:21.705,70.04,25,0,81920,34307,46743
1,2023/10/18 17:41:21.712,68.36,14,0,81920,34451,46599
2,2023/10/18 17:41:21.718,70.23,24,0,81920,34451,46599
3,2023/10/18 17:41:21.721,67.02,25,0,81920,34307,46743
4,2023/10/18 17:41:21.727,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:21.733,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:21.740,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:21.745,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:21.852,70.98,25,0,81920,34307,46743
1,2023/10/18 17:41:21.856,68.69,26,0,81920,34451,46599
2,2023/10/18 17:41:21.862,70.83,24,0,81920,34451,46599
3,2023/10/18 17:41:21.871,67.35,25,0,81920,34307,46743
4,2023/10/18 17:41:21.878,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:21.886,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:21.893,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:21.900,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:22.005,70.98,13,0,81920,34307,46743
1,2023/10/18 17:41:22.012,68.36,26,0,81920,34451,46599
2,2023/10/18 17:41:22.016,70.23,15,0,81920,34451,46599
3,2023/10/18 17:41:22.021,67.35,23,0,81920,34307,46743
4,2023/10/18 17:41:22.027,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.032,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.039,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.046,62.37,0,0,81920,7,81042
0,2023/10/18 17:41:22.153,71.26,28,0,81920,34307,46743
1,2023/10/18 17:41:22.157,68.08,25,0,81920,34451,46599
2,2023/10/18 17:41:22.163,70.83,26,0,81920,34451,46599
3,2023/10/18 17:41:22.169,67.96,13,0,81920,34307,46743
4,2023/10/18 17:41:22.177,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.184,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.189,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.198,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:22.306,70.65,26,0,81920,34307,46743
1,2023/10/18 17:41:22.311,67.75,17,0,81920,34451,46599
2,2023/10/18 17:41:22.317,69.29,22,0,81920,34451,46599
3,2023/10/18 17:41:22.324,67.35,27,0,81920,34307,46743
4,2023/10/18 17:41:22.329,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.337,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.343,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.350,62.37,0,0,81920,7,81042
0,2023/10/18 17:41:22.456,70.98,26,0,81920,34307,46743
1,2023/10/18 17:41:22.459,67.47,29,0,81920,34451,46599
2,2023/10/18 17:41:22.464,69.90,22,0,81920,34451,46599
3,2023/10/18 17:41:22.472,67.02,27,0,81920,34307,46743
4,2023/10/18 17:41:22.477,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.486,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.493,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.498,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:22.604,70.98,22,0,81920,34307,46743
1,2023/10/18 17:41:22.612,67.47,29,0,81920,34451,46599
2,2023/10/18 17:41:22.618,69.90,14,0,81920,34451,46599
3,2023/10/18 17:41:22.625,67.02,27,0,81920,34307,46743
4,2023/10/18 17:41:22.630,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.637,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.643,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.649,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:22.757,70.37,23,0,81920,34307,46743
1,2023/10/18 17:41:22.762,68.08,26,0,81920,34451,46599
2,2023/10/18 17:41:22.767,70.23,21,0,81920,34451,46599
3,2023/10/18 17:41:22.772,67.02,18,0,81920,34307,46743
4,2023/10/18 17:41:22.779,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:22.786,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.794,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.800,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:22.906,70.37,24,0,81920,34307,46743
1,2023/10/18 17:41:22.911,67.75,19,0,81920,34451,46599
2,2023/10/18 17:41:22.916,70.50,28,0,81920,34451,46599
3,2023/10/18 17:41:22.923,67.02,23,0,81920,34307,46743
4,2023/10/18 17:41:22.930,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:22.938,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:22.946,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:22.953,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:23.061,70.65,24,0,81920,34307,46743
1,2023/10/18 17:41:23.066,68.69,22,0,81920,34451,46599
2,2023/10/18 17:41:23.072,70.23,23,0,81920,34451,46599
3,2023/10/18 17:41:23.079,67.28,23,0,81920,34307,46743
4,2023/10/18 17:41:23.084,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.092,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:23.099,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:23.105,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:23.212,70.04,27,0,81920,34307,46743
1,2023/10/18 17:41:23.217,67.75,22,0,81920,34451,46599
2,2023/10/18 17:41:23.223,70.23,23,0,81920,34451,46599
3,2023/10/18 17:41:23.230,67.35,23,0,81920,34307,46743
4,2023/10/18 17:41:23.237,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.243,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:23.248,64.60,0,0,81920,7,81042
7,2023/10/18 17:41:23.256,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:23.364,70.65,15,0,81920,34307,46743
1,2023/10/18 17:41:23.369,68.08,25,0,81920,34451,46599
2,2023/10/18 17:41:23.373,70.50,21,0,81920,34451,46599
3,2023/10/18 17:41:23.381,67.02,29,0,81920,34307,46743
4,2023/10/18 17:41:23.385,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.392,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:23.399,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:23.406,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:23.513,70.65,27,0,81920,34307,46743
1,2023/10/18 17:41:23.520,67.47,29,0,81920,34451,46599
2,2023/10/18 17:41:23.527,71.44,24,0,81920,34451,46599
3,2023/10/18 17:41:23.533,67.96,12,0,81920,34307,46743
4,2023/10/18 17:41:23.537,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.546,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:23.554,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:23.563,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:23.670,71.59,27,0,81920,34307,46743
1,2023/10/18 17:41:23.676,67.75,0,0,81920,34451,46599
2,2023/10/18 17:41:23.683,70.83,26,0,81920,34451,46599
3,2023/10/18 17:41:23.689,67.96,12,0,81920,34307,46743
4,2023/10/18 17:41:23.695,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.703,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:23.708,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:23.715,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:23.821,70.37,23,0,81920,34307,46743
1,2023/10/18 17:41:23.826,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:23.832,70.83,26,0,81920,34451,46599
3,2023/10/18 17:41:23.838,67.89,29,0,81920,34307,46743
4,2023/10/18 17:41:23.846,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:23.857,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:23.866,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:23.872,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:23.977,70.98,13,0,81920,34307,46743
1,2023/10/18 17:41:23.982,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:23.986,70.23,11,0,81920,34451,46599
3,2023/10/18 17:41:23.991,67.68,22,0,81920,34307,46743
4,2023/10/18 17:41:23.997,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.004,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:24.009,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:24.014,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:24.121,71.26,24,0,81920,34307,46743
1,2023/10/18 17:41:24.127,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:24.133,70.23,24,0,81920,34451,46599
3,2023/10/18 17:41:24.140,67.02,15,0,81920,34307,46743
4,2023/10/18 17:41:24.148,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.155,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:24.169,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:24.174,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:24.282,71.26,24,0,81920,34307,46743
1,2023/10/18 17:41:24.288,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:24.291,70.50,24,0,81920,34451,46599
3,2023/10/18 17:41:24.297,67.35,15,0,81920,34307,46743
4,2023/10/18 17:41:24.303,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.309,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:24.315,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:24.322,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:24.428,71.59,23,0,81920,34307,46743
1,2023/10/18 17:41:24.432,67.75,0,0,81920,34451,46599
2,2023/10/18 17:41:24.437,70.83,24,0,81920,34451,46599
3,2023/10/18 17:41:24.443,67.02,27,0,81920,34307,46743
4,2023/10/18 17:41:24.450,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.456,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:24.461,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:24.469,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:24.578,70.65,13,0,81920,34307,46743
1,2023/10/18 17:41:24.582,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:24.588,69.90,17,0,81920,34451,46599
3,2023/10/18 17:41:24.594,67.96,22,0,81920,34307,46743
4,2023/10/18 17:41:24.599,63.52,0,0,81920,7,81042
5,2023/10/18 17:41:24.607,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:24.612,64.60,0,0,81920,7,81042
7,2023/10/18 17:41:24.619,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:24.725,71.59,22,0,81920,34307,46743
1,2023/10/18 17:41:24.731,68.36,0,0,81920,34451,46599
2,2023/10/18 17:41:24.735,70.23,0,0,81920,34451,46599
3,2023/10/18 17:41:24.740,67.35,17,0,81920,34307,46743
4,2023/10/18 17:41:24.745,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.752,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:24.759,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:24.764,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:24.871,70.65,22,0,81920,34307,46743
1,2023/10/18 17:41:24.878,67.47,0,0,81920,34451,46599
2,2023/10/18 17:41:24.884,69.90,0,0,81920,34451,46599
3,2023/10/18 17:41:24.891,66.74,17,0,81920,34307,46743
4,2023/10/18 17:41:24.896,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:24.903,63.98,0,0,81920,7,81042
6,2023/10/18 17:41:24.909,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:24.916,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:25.023,71.59,20,0,81920,34307,46743
1,2023/10/18 17:41:25.028,67.75,0,0,81920,34451,46599
2,2023/10/18 17:41:25.033,69.90,0,0,81920,34451,46599
3,2023/10/18 17:41:25.038,67.35,0,0,81920,34307,46743
4,2023/10/18 17:41:25.042,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.049,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:25.055,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:25.061,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:25.167,70.04,16,0,81920,34287,46763
1,2023/10/18 17:41:25.171,67.47,0,0,81920,34431,46619
2,2023/10/18 17:41:25.175,69.57,0,0,81920,34431,46619
3,2023/10/18 17:41:25.181,67.68,0,0,81920,34287,46763
4,2023/10/18 17:41:25.187,63.18,0,0,81920,7,81042
5,2023/10/18 17:41:25.195,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:25.204,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:25.211,62.37,0,0,81920,7,81042
0,2023/10/18 17:41:25.318,70.65,1,0,81920,34287,46763
1,2023/10/18 17:41:25.324,67.75,0,0,81920,34431,46619
2,2023/10/18 17:41:25.329,69.57,0,0,81920,34431,46619
3,2023/10/18 17:41:25.336,67.68,0,0,81920,34287,46763
4,2023/10/18 17:41:25.341,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.348,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:25.355,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:25.361,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:25.468,70.04,1,0,81920,34319,46731
1,2023/10/18 17:41:25.478,67.47,1,0,81920,34463,46587
2,2023/10/18 17:41:25.483,69.90,0,0,81920,34463,46587
3,2023/10/18 17:41:25.487,67.02,0,0,81920,34287,46763
4,2023/10/18 17:41:25.493,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.501,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:25.509,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:25.516,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:25.622,71.86,2,0,81920,34319,46731
1,2023/10/18 17:41:25.637,67.47,1,0,81920,34463,46587
2,2023/10/18 17:41:25.642,69.29,2,0,81920,34463,46587
3,2023/10/18 17:41:25.648,66.74,2,0,81920,34319,46731
4,2023/10/18 17:41:25.658,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.665,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:25.672,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:25.679,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:25.785,70.37,0,0,81920,34319,46731
1,2023/10/18 17:41:25.801,67.75,0,0,81920,34463,46587
2,2023/10/18 17:41:25.808,69.90,0,0,81920,34463,46587
3,2023/10/18 17:41:25.814,66.74,0,0,81920,34319,46731
4,2023/10/18 17:41:25.820,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.826,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:25.833,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:25.840,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:25.948,70.04,0,0,81920,34319,46731
1,2023/10/18 17:41:25.964,68.08,0,0,81920,34463,46587
2,2023/10/18 17:41:25.971,71.44,0,0,81920,34463,46587
3,2023/10/18 17:41:25.980,66.67,0,0,81920,34319,46731
4,2023/10/18 17:41:25.986,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:25.993,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.001,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.008,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:26.115,70.04,0,0,81920,34319,46731
1,2023/10/18 17:41:26.133,67.47,0,0,81920,34463,46587
2,2023/10/18 17:41:26.140,71.71,0,0,81920,34463,46587
3,2023/10/18 17:41:26.147,66.74,0,0,81920,34319,46731
4,2023/10/18 17:41:26.154,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:26.161,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.168,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.175,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:26.282,69.71,0,0,81920,34319,46731
1,2023/10/18 17:41:26.302,67.47,0,0,81920,34463,46587
2,2023/10/18 17:41:26.309,69.90,0,0,81920,34463,46587
3,2023/10/18 17:41:26.321,68.90,0,0,81920,34325,46725
4,2023/10/18 17:41:26.326,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:26.334,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.343,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.349,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:26.456,70.04,0,0,81920,34439,46611
1,2023/10/18 17:41:26.469,67.47,0,0,81920,34583,46467
2,2023/10/18 17:41:26.486,70.23,0,0,81920,34607,46443
3,2023/10/18 17:41:26.491,67.02,0,0,81920,34433,46617
4,2023/10/18 17:41:26.499,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:26.506,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.512,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.517,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:26.623,70.65,0,0,81920,34607,46443
1,2023/10/18 17:41:26.649,67.75,0,0,81920,34751,46299
2,2023/10/18 17:41:26.665,69.90,0,0,81920,34751,46299
3,2023/10/18 17:41:26.675,67.35,0,0,81920,34607,46443
4,2023/10/18 17:41:26.691,63.52,0,0,81920,7,81042
5,2023/10/18 17:41:26.706,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.730,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.735,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:26.843,70.04,0,0,81920,34751,46299
1,2023/10/18 17:41:26.849,67.47,0,0,81920,34883,46167
2,2023/10/18 17:41:26.856,70.23,0,0,81920,34907,46143
3,2023/10/18 17:41:26.862,67.02,0,0,81920,34751,46299
4,2023/10/18 17:41:26.868,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:26.878,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:26.885,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:26.897,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:27.003,70.04,0,0,81920,34751,46299
1,2023/10/18 17:41:27.017,67.47,0,0,81920,35033,46017
2,2023/10/18 17:41:27.028,69.57,0,0,81920,35039,46011
3,2023/10/18 17:41:27.031,67.02,0,0,81920,34751,46299
4,2023/10/18 17:41:27.037,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:27.043,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:27.050,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:27.056,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:27.185,70.37,0,0,81920,35007,46043
1,2023/10/18 17:41:27.201,67.75,0,0,81920,35039,46011
2,2023/10/18 17:41:27.207,69.57,0,0,81920,35039,46011
3,2023/10/18 17:41:27.211,67.02,0,0,81920,35007,46043
4,2023/10/18 17:41:27.223,63.52,0,0,81920,7,81042
5,2023/10/18 17:41:27.230,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:27.236,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:27.245,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:27.351,69.71,0,0,81920,35007,46043
1,2023/10/18 17:41:27.357,67.47,0,0,81920,35295,45755
2,2023/10/18 17:41:27.363,70.23,0,0,81920,35295,45755
3,2023/10/18 17:41:27.370,66.95,0,0,81920,35007,46043
4,2023/10/18 17:41:27.375,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:27.383,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:27.390,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:27.396,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:27.503,70.37,0,0,81920,35083,45967
